juz,no_ayat,sent,tag,pos,sentence #
2,75,"['Apakah', 'kamu', 'masih', 'mengharapkan', 'mereka', 'akan', 'percaya', 'kepadamu', 'padahal', 'segolongan', 'dari', 'mereka', 'mendengar', 'firman', 'Allah', 'lalu', 'mereka', 'mengubahnya', 'setelah', 'mereka', 'memahaminya', 'sedang', 'mereka', 'mengetahui']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['WH', 'NN', 'MD', 'VB', 'PRP', 'MD', 'VB', 'NN', 'CC', 'NN', 'IN', 'PRP', 'VB', 'NN', 'NNP', 'CC', 'PRP', 'RB', 'SC', 'PRP', 'RB', 'MD', 'PRP', 'VB']",82
3,63,"['Kemudian', 'jika', 'mereka', 'berpaling', 'dari', 'kebenaran', 'maka', 'sesunguhnya', 'Allah', 'Maha', 'Mengetahui', 'orang-orang', 'yang', 'berbuat', 'kerusakan']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['CC', 'SC', 'PRP', 'VB', 'IN', 'NN', 'SC', 'VB', 'NNP', 'NNP', 'NNP', 'NN', 'SC', 'VB', 'NN']",356
5,64,"['Orang-orang', 'Yahudi', 'berkata', 'Tangan', 'Allah', 'terbelenggu', 'sebenarnya', 'tangan', 'merekalah', 'yang', 'dibelenggu', 'dan', 'merekalah', 'yang', 'dilaknat', 'disebabkan', 'apa', 'yang', 'telah', 'mereka', 'katakan', 'itu', 'Tidak', 'demikian', 'tetapi', 'kedua-dua', 'tangan', 'Allah', 'terbuka', 'Dia', 'menafkahkan', 'sebagaimana', 'Dia', 'kehendaki', 'Dan', 'Al', 'Quran', 'yang', 'diturunkan', 'kepadamu', 'dari', 'Tuhanmu', 'sungguh-sungguh', 'akan', 'menambah', 'kedurhakaan', 'dan', 'kekafiran', 'bagi', 'kebanyakan', 'di', 'antara', 'mereka', 'Dan', 'Kami', 'telah', 'timbulkan', 'permusuhan', 'dan', 'kebencian', 'di', 'antara', 'mereka', 'sampai', 'hari', 'kiamat', 'Setiap', 'mereka', 'menyalakan', 'api', 'peperangan', 'Allah', 'memadamkannya', 'dan', 'mereka', 'berbuat', 'kerusakan', 'dimuka', 'bumi', 'dan', 'Allah', 'tidak', 'menyukai', 'orang-orang', 'yang', 'membuat', 'kerusakan']","['B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['NN', 'NNP', 'VB', 'NNP', 'NNP', 'VB', 'RB', 'NN', 'NN', 'SC', 'VB', 'CC', 'NN', 'SC', 'NN', 'VB', 'WH', 'SC', 'MD', 'PRP', 'VB', 'PR', 'NEG', 'PR', 'CC', 'CD', 'NN', 'NNP', 'VB', 'PRP', 'VB', 'SC', 'PRP', 'VB', 'NNP', 'NNP', 'NNP', 'SC', 'VB', 'NN', 'IN', 'NNP', 'RB', 'MD', 'VB', 'NN', 'CC', 'NN', 'IN', 'CD', 'IN', 'NN', 'PRP', 'CC', 'PRP', 'MD', 'VB', 'NN', 'CC', 'NN', 'IN', 'NN', 'PRP', 'IN', 'NN', 'NN', 'CD', 'PRP', 'VB', 'NN', 'NN', 'NNP', 'RB', 'CC', 'PRP', 'VB', 'NN', 'VB', 'NN', 'CC', 'NNP', 'NEG', 'VB', 'NN', 'SC', 'VB', 'NN']",733
4,16,"['Dan', 'terhadap', 'dua', 'orang', 'yang', 'melakukan', 'perbuatan', 'keji', 'di', 'antara', 'kamu', 'maka', 'berilah', 'hukuman', 'kepada', 'keduanya', 'kemudian', 'jika', 'keduanya', 'bertaubat', 'dan', 'memperbaiki', 'diri', 'maka', 'biarkanlah', 'mereka', 'Sesungguhnya', 'Allah', 'Maha', 'Penerima', 'taubat', 'lagi', 'Maha', 'Penyayang']","['O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'IN', 'CD', 'NN', 'SC', 'VB', 'NN', 'NN', 'IN', 'NN', 'NN', 'SC', 'VB', 'NN', 'IN', 'CD', 'CC', 'SC', 'CD', 'NN', 'CC', 'VB', 'NN', 'SC', 'VB', 'PRP', 'NNP', 'NNP', 'NNP', 'NNP', 'VB', 'RB', 'NNP', 'NNP']",509
6,14,"['Katakanlah', 'Apakah', 'akan', 'aku', 'jadikan', 'pelindung', 'selain', 'dari', 'Allah', 'yang', 'menjadikan', 'langit', 'dan', 'bumi', 'padahal', 'Dia', 'memberi', 'makan', 'dan', 'tidak', 'memberi', 'makan', 'Katakanlah', 'Sesungguhnya', 'aku', 'diperintah', 'supaya', 'aku', 'menjadi', 'orang', 'yang', 'pertama', 'kali', 'menyerah', 'diri', 'kepada', 'Allah', 'dan', 'jangan', 'sekali-kali', 'kamu', 'masuk', 'golongan', 'orang', 'musyrik']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+I-PER', 'O+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER']","['NNP', 'NNP', 'MD', 'VB', 'VB', 'NN', 'JJ', 'IN', 'NNP', 'SC', 'VB', 'NN', 'CC', 'NN', 'CC', 'PRP', 'VB', 'VB', 'CC', 'NEG', 'VB', 'VB', 'NNP', 'NNP', 'VB', 'NN', 'SC', 'VB', 'VB', 'NN', 'SC', 'OD', 'NND', 'NN', 'NN', 'IN', 'NNP', 'CC', 'NEG', 'VB', 'NN', 'VB', 'NN', 'NN', 'NN']",803
4,62,"['Maka', 'bagaimanakah', 'halnya', 'apabila', 'mereka', 'orang-orang', 'munafik', 'ditimpa', 'sesuatu', 'musibah', 'disebabkan', 'perbuatan', 'tangan', 'mereka', 'sendiri', 'kemudian', 'mereka', 'datang', 'kepadamu', 'sambil', 'bersumpah', 'Demi', 'Allah', 'kami', 'sekali-kali', 'tidak', 'menghendaki', 'selain', 'penyelesaian', 'yang', 'baik', 'dan', 'perdamaian', 'yang', 'sempurna']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['SC', 'VB', 'NN', 'SC', 'PRP', 'NN', 'JJ', 'NN', 'PRP', 'VB', 'VB', 'NN', 'NN', 'PRP', 'NN', 'CC', 'PRP', 'VB', 'NN', 'NN', 'NN', 'NNP', 'NNP', 'PRP', 'RB', 'NEG', 'VB', 'IN', 'NN', 'SC', 'JJ', 'CC', 'NN', 'SC', 'VB']",555
2,45,"['Jadikanlah', 'sabar', 'dan', 'shalat', 'sebagai', 'penolongmu', 'Dan', 'sesungguhnya', 'yang', 'demikian', 'itu', 'sungguh', 'berat', 'kecuali', 'bagi', 'orang-orang', 'yang', 'khusyu']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['NN', 'NN', 'CC', 'NN', 'IN', 'NN', 'CC', 'RB', 'SC', 'PR', 'PR', 'RB', 'JJ', 'VB', 'IN', 'NN', 'SC', 'VB']",52
6,119,"['Mengapa', 'kamu', 'tidak', 'mau', 'memakan', 'binatang-binatang', 'yang', 'halal', 'yang', 'disebut', 'nama', 'Allah', 'ketika', 'menyembelihnya', 'padahal', 'sesungguhnya', 'Allah', 'telah', 'menjelaskan', 'kepada', 'kamu', 'apa', 'yang', 'diharamkan-Nya', 'atasmu', 'kecuali', 'apa', 'yang', 'terpaksa', 'kamu', 'memakannya', 'Dan', 'sesungguhnya', 'kebanyakan', 'dari', 'manusia', 'benar', 'benar', 'hendak', 'menyesatkan', 'orang', 'lain', 'dengan', 'hawa', 'nafsu', 'mereka', 'tanpa', 'pengetahuan', 'Sesungguhnya', 'Tuhanmu', 'Dialah', 'yang', 'lebih', 'mengetahui', 'orang-orang', 'yang', 'melampaui', 'batas']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['CD', 'NN', 'NEG', 'MD', 'VB', 'NN', 'SC', 'NN', 'SC', 'VB', 'NN', 'NNP', 'SC', 'RB', 'JJ', 'RB', 'NNP', 'MD', 'VB', 'IN', 'NN', 'WH', 'SC', 'VB', 'NN', 'VB', 'WH', 'SC', 'VB', 'NN', 'NN', 'CC', 'RB', 'VB', 'IN', 'NN', 'JJ', 'JJ', 'NEG', 'VB', 'NN', 'JJ', 'SC', 'VB', 'NN', 'PRP', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'SC', 'RB', 'VB', 'NN', 'SC', 'VB', 'NN']",908
2,80,"['Dan', 'mereka', 'berkata', 'Kami', 'sekali-kali', 'tidak', 'akan', 'disentuh', 'oleh', 'api', 'neraka', 'kecuali', 'selama', 'beberapa', 'hari', 'saja', 'Katakanlah', 'Sudahkah', 'kamu', 'menerima', 'janji', 'dari', 'Allah', 'sehingga', 'Allah', 'tidak', 'akan', 'memungkiri', 'janji-Nya', 'ataukah', 'kamu', 'hanya', 'mengatakan', 'terhadap', 'Allah', 'apa', 'yang', 'tidak', 'kamu', 'ketahui']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'PRP', 'VB', 'PRP', 'RB', 'NEG', 'MD', 'VB', 'IN', 'NN', 'SC', 'VB', 'IN', 'CD', 'NN', 'RB', 'NNP', 'NNP', 'NNP', 'VB', 'NN', 'IN', 'NNP', 'SC', 'NNP', 'NEG', 'MD', 'VB', 'NN', 'NN', 'NN', 'RB', 'VB', 'IN', 'NNP', 'WH', 'SC', 'NEG', 'VB', 'VB']",87
3,116,"['Sesungguhnya', 'orang-orang', 'yang', 'kafir', 'baik', 'harta', 'mereka', 'maupun', 'anak-anak', 'mereka', 'sekali-kali', 'tidak', 'dapat', 'menolak', 'azab', 'Allah', 'dari', 'mereka', 'sedikitpun', 'Dan', 'mereka', 'adalah', 'penghuni', 'neraka', 'mereka', 'kekal', 'di', 'dalamnya']","['O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['RB', 'NN', 'SC', 'NN', 'JJ', 'NN', 'PRP', 'CC', 'NN', 'PRP', 'RB', 'NEG', 'MD', 'VB', 'NN', 'NNP', 'IN', 'PRP', 'VB', 'NN', 'PRP', 'VB', 'NN', 'SC', 'PRP', 'VB', 'IN', 'RB']",409
4,126,"['Kepunyaan', 'Allah-lah', 'apa', 'yang', 'di', 'langit', 'dan', 'apa', 'yang', 'di', 'bumi', 'dan', 'adalah', 'pengetahuan', 'Allah', 'Maha', 'Meliputi', 'segala', 'sesuatu']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NN', 'NNP', 'WH', 'SC', 'IN', 'NN', 'CC', 'WH', 'SC', 'IN', 'NN', 'CC', 'VB', 'NN', 'NNP', 'NNP', 'NNP', 'CD', 'CD']",619
3,177,"['Sesungguhnya', 'orang-orang', 'yang', 'menukar', 'iman', 'dengan', 'kekafiran', 'sekali-kali', 'mereka', 'tidak', 'dapat', 'memberi', 'mudharat', 'kepada', 'Allah', 'sedikitpun', 'dan', 'bagi', 'mereka', 'azab', 'yang', 'pedih']","['O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['RB', 'NN', 'SC', 'VB', 'NN', 'IN', 'NN', 'NN', 'PRP', 'NEG', 'MD', 'VB', 'NN', 'IN', 'NNP', 'CC', 'CC', 'IN', 'PRP', 'VB', 'SC', 'VB']",470
6,61,"['Dan', 'Dialah', 'yang', 'mempunyai', 'kekuasaan', 'tertinggi', 'di', 'atas', 'semua', 'hamba-Nya', 'dan', 'diutus-Nya', 'kepadamu', 'malaikat-malaikat', 'penjaga', 'sehingga', 'apabila', 'datang', 'kematian', 'kepada', 'salah', 'seorang', 'di', 'antara', 'kamu', 'ia', 'diwafatkan', 'oleh', 'malaikat-malaikat', 'Kami', 'dan', 'malaikat-malaikat', 'Kami', 'itu', 'tidak', 'melalaikan', 'kewajibannya']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'NNP', 'SC', 'VB', 'NN', 'JJ', 'IN', 'NN', 'CD', 'NN', 'CC', 'NN', 'NN', 'NN', 'NN', 'SC', 'SC', 'VB', 'NN', 'IN', 'CD', 'NND', 'IN', 'NN', 'NN', 'PRP', 'VB', 'IN', 'NN', 'PRP', 'CC', 'NN', 'PRP', 'PR', 'NEG', 'VB', 'RB']",850
2,191,"['Dan', 'bunuhlah', 'mereka', 'di', 'mana', 'saja', 'kamu', 'jumpai', 'mereka', 'dan', 'usirlah', 'mereka', 'dari', 'tempat', 'mereka', 'telah', 'mengusir', 'kamu', 'Mekah', 'dan', 'fitnah', 'itu', 'lebih', 'besar', 'bahayanya', 'dari', 'pembunuhan', 'dan', 'janganlah', 'kamu', 'memerangi', 'mereka', 'di', 'Masjidil', 'Haram', 'kecuali', 'jika', 'mereka', 'memerangi', 'kamu', 'di', 'tempat', 'itu', 'Jika', 'mereka', 'memerangi', 'kamu', 'di', 'tempat', 'itu', 'maka', 'bunuhlah', 'mereka', 'Demikanlah', 'balasan', 'bagi', 'orang-orang', 'kafir']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER']","['CC', 'NN', 'PRP', 'IN', 'WH', 'RB', 'VB', 'VB', 'PRP', 'CC', 'NN', 'PRP', 'IN', 'NN', 'PRP', 'MD', 'VB', 'NN', 'NNP', 'CC', 'NN', 'PR', 'RB', 'JJ', 'RB', 'IN', 'NN', 'CC', 'NN', 'NN', 'VB', 'PRP', 'IN', 'NNP', 'NNP', 'VB', 'SC', 'PRP', 'VB', 'NN', 'IN', 'NN', 'PR', 'SC', 'PRP', 'VB', 'NN', 'IN', 'NN', 'PR', 'SC', 'VB', 'PRP', 'NN', 'NN', 'IN', 'NN', 'NN']",198
6,130,"['Hai', 'golongan', 'jin', 'dan', 'manusia', 'apakah', 'belum', 'datang', 'kepadamu', 'rasul-rasul', 'dari', 'golongan', 'kamu', 'sendiri', 'yang', 'menyampaikan', 'kepadamu', 'ayat-ayat-Ku', 'dan', 'memberi', 'peringatan', 'kepadamu', 'terhadap', 'pertemuanmu', 'dengan', 'hari', 'ini', 'Mereka', 'berkata', 'Kami', 'menjadi', 'saksi', 'atas', 'diri', 'kami', 'sendiri', 'kehidupan', 'dunia', 'telah', 'menipu', 'mereka', 'dan', 'mereka', 'menjadi', 'saksi', 'atas', 'diri', 'mereka', 'sendiri', 'bahwa', 'mereka', 'adalah', 'orang-orang', 'yang', 'kafir']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['IN', 'NN', 'NN', 'CC', 'NN', 'WH', 'NEG', 'VB', 'NN', 'VB', 'IN', 'NN', 'NN', 'NN', 'SC', 'VB', 'NN', 'NN', 'CC', 'VB', 'NN', 'NN', 'IN', 'NN', 'IN', 'NN', 'PR', 'PRP', 'VB', 'PRP', 'VB', 'NN', 'IN', 'NN', 'PRP', 'NN', 'NN', 'NN', 'MD', 'VB', 'PRP', 'CC', 'PRP', 'VB', 'NN', 'IN', 'NN', 'PRP', 'NN', 'SC', 'PRP', 'VB', 'NN', 'SC', 'VB']",919
6,60,"['Dan', 'Dialah', 'yang', 'menidurkan', 'kamu', 'di', 'malam', 'hari', 'dan', 'Dia', 'mengetahui', 'apa', 'yang', 'kamu', 'kerjakan', 'di', 'siang', 'hari', 'kemudian', 'Dia', 'membangunkan', 'kamu', 'pada', 'siang', 'hari', 'untuk', 'disempurnakan', 'umurmu', 'yang', 'telah', 'ditentukan', 'kemudian', 'kepada', 'Allah-lah', 'kamu', 'kembali', 'lalu', 'Dia', 'memberitahukan', 'kepadamu', 'apa', 'yang', 'dahulu', 'kamu', 'kerjakan']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'NNP', 'SC', 'VB', 'NN', 'IN', 'NN', 'NN', 'CC', 'PRP', 'VB', 'WH', 'SC', 'VB', 'VB', 'IN', 'NN', 'NN', 'CC', 'PRP', 'VB', 'NN', 'IN', 'NN', 'NN', 'SC', 'VB', 'NN', 'SC', 'MD', 'VB', 'CC', 'IN', 'NNP', 'NNP', 'VB', 'CC', 'PRP', 'VB', 'NN', 'WH', 'SC', 'NN', 'NN', 'VB']",849
3,165,"['Dan', 'mengapa', 'ketika', 'kamu', 'ditimpa', 'musibah', 'pada', 'peperangan', 'Uhud', 'padahal', 'kamu', 'telah', 'menimpakan', 'kekalahan', 'dua', 'kali', 'lipat', 'kepada', 'musuh-musuhmu', 'pada', 'peperangan', 'Badar', 'kamu', 'berkata', 'Darimana', 'datangnya', 'kekalahan', 'ini', 'Katakanlah', 'Itu', 'dari', 'kesalahan', 'dirimu', 'sendiri', 'Sesungguhnya', 'Allah', 'Maha', 'Kuasa', 'atas', 'segala', 'sesuatu']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'WH', 'SC', 'VB', 'NN', 'VB', 'IN', 'NN', 'NNP', 'CC', 'NN', 'MD', 'VB', 'NN', 'CD', 'NND', 'VB', 'IN', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'VB', 'NNP', 'RB', 'NN', 'PR', 'NNP', 'NNP', 'IN', 'NN', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'CD', 'CD']",458
2,194,"['Bulan', 'haram', 'dengan', 'bulan', 'haram', 'dan', 'pada', 'sesuatu', 'yang', 'patut', 'dihormati', 'berlaku', 'hukum', 'qishaash', 'Oleh', 'sebab', 'itu', 'barangsiapa', 'yang', 'menyerang', 'kamu', 'maka', 'seranglah', 'ia', 'seimbang', 'dengan', 'serangannya', 'terhadapmu', 'Bertakwalah', 'kepada', 'Allah', 'dan', 'ketahuilah', 'bahwa', 'Allah', 'beserta', 'orang-orang', 'yang', 'bertakwa']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NN', 'NN', 'IN', 'NN', 'NN', 'CC', 'IN', 'CD', 'SC', 'JJ', 'VB', 'VB', 'NN', 'NNP', 'NNP', 'SC', 'PR', 'WH', 'SC', 'VB', 'NN', 'SC', 'VB', 'PRP', 'VB', 'IN', 'RB', 'VB', 'NNP', 'IN', 'NNP', 'CC', 'NN', 'SC', 'NNP', 'VB', 'NN', 'SC', 'VB']",201
5,69,"['Sesungguhnya', 'orang-orang', 'mukmin', 'orang-orang', 'Yahudi', 'Shabiin', 'dan', 'orang-orang', 'Nasrani', 'siapa', 'saja', 'diantara', 'mereka', 'yang', 'benar-benar', 'saleh', 'maka', 'tidak', 'ada', 'kekhawatiran', 'terhadap', 'mereka', 'dan', 'tidak', 'pula', 'mereka', 'bersedih', 'hati']","['O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'B-PER+B-PER', 'I-PER+I-PER', 'B-PER+B-PER', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['RB', 'NN', 'NN', 'NN', 'NNP', 'NNP', 'CC', 'NN', 'NNP', 'WH', 'RB', 'NN', 'PRP', 'SC', 'RB', 'VB', 'SC', 'NEG', 'VB', 'NN', 'IN', 'PRP', 'CC', 'NEG', 'RB', 'PRP', 'MD', 'VB']",738
